Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,lyrics,valence_bin,energy_bin,danceability_bin
893,5ZZDntOE2nYjjq7Uh2mZcJ,Laura Jane Grace,At War With The Silverfish,Day Old Coffee,26,73501,False,0.712,0.933,0,-2.773,1,0.0509,0.326,0.0,0.286,0.865,152.02,3,acoustic,3 ContributorsDay Old Coffee LyricsDay old coffee microwaved boiling Pour eyeballs boil dumb shit brains old coffee microwaved boiling Pour eyeballs boil dumb shit brains Cause dont hear think speak dont hear think speak Cause dont hear think speak dont hear think speak Whats questions owe pleasure owe obligation lose thread lose thread old coffee microwaved boiling old coffee microwaved boiling old coffee microwaved boiling Pour eyeballs boil dumb shit brains outYou likeEmbed,2,2,2
893,5ZZDntOE2nYjjq7Uh2mZcJ,Laura Jane Grace,At War With The Silverfish,Day Old Coffee,26,73501,False,0.712,0.933,0,-2.773,1,0.0509,0.326,0.0,0.286,0.865,152.02,3,acoustic,3 ContributorsDay Old Coffee LyricsDay old coffee microwaved boiling Pour eyeballs boil dumb shit brains old coffee microwaved boiling Pour eyeballs boil dumb shit brains Cause dont hear think speak dont hear think speak Cause dont hear think speak dont hear think speak Whats questions owe pleasure owe obligation lose thread lose thread old coffee microwaved boiling old coffee microwaved boiling old coffee microwaved boiling Pour eyeballs boil dumb shit brains outYou likeEmbed,2,2,2
570,2ZaYFNn1YQuLSVdHhanr4Q,Joshua Radin,We Were Here,Only You,56,149013,False,0.545,0.255,8,-14.844,1,0.0311,0.362,1.77e-05,0.0841,0.831,98.088,4,acoustic,5 ContributorsOnly LyricsLooking window Its story love hear me further away love knew think name its game Listen words Its getting harder stay love knew gonna long wonder whats Cant Joshua Radin LiveGet tickets low 63You likeWonder youll understand Its touch hand Behind closed door love knew youEmbed,2,0,1
67,2D4BSm5Z8Hq5zYbSgJwEOh,Sara Bareilles,What's Inside: Songs from Waitress,She Used To Be Mine,67,250266,False,0.397,0.303,5,-7.508,1,0.0435,0.381,0.0,0.101,0.172,81.05,4,acoustic,48 ContributorsShe LyricsVerse 1 Its simple days dont recognize shoes apron place patrons taken than Verse 2 Its easy know Im its true attentions sweet center remember girl Chorus Shes imperfect tries good lies hard herself broken wont help messy shes lonely mixed baked beautiful pie gone Verse 3 Its life slips backdoor carves person makes believe its true Ive Verse 4 Youre Im honest know chance start rewrite ending girl knew Bridge Wholl reckless Wholl hurt learns toughen shes bruised gets man cant love shell stuck scared life thats inside Growing stronger Til finally reminds fight bring fire eyes Thats gone Outro messy shes lonely mixed baked beautiful pie gone mineSee Sara Bareilles LiveGet tickets low 53You like17Embed,0,1,1
914,0imuQm7CnK74UdorFpC2Eg,Jon Bryant,Twenty Something,Light,48,267306,False,0.512,0.359,9,-11.59,1,0.0277,0.567,0.0226,0.13,0.132,129.83,4,acoustic,3 ContributorsLight LyricsVerse 1 wandering soul Working highs lows heard spirit whisper slow Drift great unknown ghost Chorus Ooooo oo oo light Ooooo oo oo end friends giving Ive Ooooo oo oo feel weight thousand eyes Verse 2 began hear name silence hurricane dust leaving veins forgotten border train Carried home Chorus Ooooo oo oo light Ooooo oo oo end friends giving Ive Ooooo oo oo feel weight thousand eyes likeBridge wade darkness feel calling hear calling shut wanting eyes Id love till die Chorus light Ooooo oo oo end friends giving Ive Ooooo oo oo feel weight thousand eyes meEmbed,0,1,1
883,3D1PuFi2U8lmtdWRZcCz1f,AJJ,Good Luck Everybody,Body Terror Song,58,157600,False,0.507,0.399,9,-10.917,0,0.0358,0.871,0.000377,0.113,0.225,115.588,4,acoustic,36 ContributorsTranslationsBody Terror Song LyricsChorus Im sorry body Im sorry body Im sorry body Verse 1 hurt subject fear betray against fail you dear that youll doormat vicious narcissist world Oh theyll screw feed silence dessert Chorus Im sorry body sorry body Im sorry body Verse 2 Filled infection hundred scabs Singing unison Eyes hands bullets Uninvited Passing Uninvited Passing Outro Im sorry body Im sorry bodyYou like7Embed,0,1,1
67,2D4BSm5Z8Hq5zYbSgJwEOh,Sara Bareilles,What's Inside: Songs from Waitress,She Used To Be Mine,67,250266,False,0.397,0.303,5,-7.508,1,0.0435,0.381,0.0,0.101,0.172,81.05,4,acoustic,48 ContributorsShe LyricsVerse 1 Its simple days dont recognize shoes apron place patrons taken than Verse 2 Its easy know Im its true attentions sweet center remember girl Chorus Shes imperfect tries good lies hard herself broken wont help messy shes lonely mixed baked beautiful pie gone Verse 3 Its life slips backdoor carves person makes believe its true Ive Verse 4 Youre Im honest know chance start rewrite ending girl knew Bridge Wholl reckless Wholl hurt learns toughen shes bruised gets man cant love shell stuck scared life thats inside Growing stronger Til finally reminds fight bring fire eyes Thats gone Outro messy shes lonely mixed baked beautiful pie gone mineSee Sara Bareilles LiveGet tickets low 53You like17Embed,0,1,1
883,3D1PuFi2U8lmtdWRZcCz1f,AJJ,Good Luck Everybody,Body Terror Song,58,157600,False,0.507,0.399,9,-10.917,0,0.0358,0.871,0.000377,0.113,0.225,115.588,4,acoustic,36 ContributorsTranslationsBody Terror Song LyricsChorus Im sorry body Im sorry body Im sorry body Verse 1 hurt subject fear betray against fail you dear that youll doormat vicious narcissist world Oh theyll screw feed silence dessert Chorus Im sorry body sorry body Im sorry body Verse 2 Filled infection hundred scabs Singing unison Eyes hands bullets Uninvited Passing Uninvited Passing Outro Im sorry body Im sorry bodyYou like7Embed,0,1,1
513,27hFQQS3cVUmIK3ser5bpu,Colin & Caroline,More Than Gravity,More Than Gravity,34,266078,False,0.62,0.468,4,-9.648,1,0.0268,0.715,3.93e-05,0.106,0.217,110.969,4,acoustic,5 ContributorsMore Than Gravity LyricsVerse 1 Theres simple explanation things feel Theres word things dont you cant love you Im scared Verse 2 Its trick thats sleeve its heart inside spent fighting man trying saying cant in Im proud think cant loud Chorus Dont know Im feeling keeping distance Ive than gravity pulling Verse 3 Its simple situation myself conversation myself avoiding run cant hear bigger keeps Chorus Dont know Im feeling keeping distance Ive than gravity pulling Ive than gravity pulling likeBridge ignore it strong Id feel felt long its 2 Im drunk Im calling cant fall asleep cause dream Its gotta face truth think somebody think thats Chorus Dont know Im feeling keeping distance Ive than gravity pulling dont Dont know Im feeling Its pulling me keeping distance Ive than gravity pulling Ive than gravity pulling inEmbed,0,1,1
280,4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,False,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4,acoustic,4 ContributorsNever LyricsI wanna world wanna sail ocean wanna know feels wanna feel waves Crushin heartache wanna key sky wanna wake soul Climb highest mountain wanna write name clouds Oh oooooooh wanna love Lose myself passion wanna love heart wanna end world thats rounded wanna know feels Oh oooooooh wanna ease mind doubt haunts wanna run light likeI wanna stars Shinin heaven wanna know feels wanna know feels again1Embed,0,1,1
621,0UgmLwOrTeOCUNwV07a5AD,Sara Bareilles,Kaleidoscope Heart,Breathe Again,51,298280,False,0.366,0.482,5,-7.9,1,0.0278,0.288,0.00655,0.117,0.278,169.677,4,acoustic,12 ContributorsBreathe LyricsVerse 1 Car parked bags packed heart doesnt comfortable glow porch yours words undone Im Facing ghosts decide fire inside burns Chorus have need hes air kill breathe Holds love hands Im searching breath hoping someday Ill breathe Ill breathe Verse 2 Open next secrets become truth distance between sheltering comes full view Hang head break heart built torn apart burden bear love cant carry anymore Chorus have need hes air kill breathe Holds love hands Im searching breath hoping someday Ill breathe Bridge hurts love hurts going do Sara Bareilles LiveGet tickets low 53You likeChorus have need hes air kill breathe Holds love hands Im searching breath hoping someday Ill breathe Ill breathe have need hes air kill breathe Holds love hands Im searching breath hoping someday Ill breathe Ill breathe again1Embed,0,1,1
280,4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,False,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4,acoustic,4 ContributorsNever LyricsI wanna world wanna sail ocean wanna know feels wanna feel waves Crushin heartache wanna key sky wanna wake soul Climb highest mountain wanna write name clouds Oh oooooooh wanna love Lose myself passion wanna love heart wanna end world thats rounded wanna know feels Oh oooooooh wanna ease mind doubt haunts wanna run light likeI wanna stars Shinin heaven wanna know feels wanna know feels again1Embed,0,1,1
986,4xN6o0Y195FTgzQvmnuMNw,Gail Blanco,In Love With Bacharach,Make It Easy On Yourself,25,226320,False,0.391,0.322,2,-10.845,1,0.0322,0.88,0.0,0.118,0.278,180.048,4,acoustic,21 ContributorsDont Em LyricsREAPER Alright Morrison Its settle differences rap battle SOLDIER 76 hiphop garbage Gimme rocks yeah work REAPER Hey Jack hard feelings slaughter track SOLDIER 76 Ha comedian started apologize Im hero anymore Im gonna nice Im soldier world shoulders Youre ghost cant hold composure Im older Im getting better age eulogy youre getting sent grave Old dog new tricks bites bad bark cant help kicking ass old habits die hard REAPER Ive grave Ive Ill funeral Ill good black Ill undertaking youre Overwatching Trust me Im dead man walking annoyed played boyscout destroyed hows unemployment now commander ass kiss Speaking which 76 sights likeSOLDIER 76 Im pointing fingers wont betrayed weve weak link name Gabriel Reyes REAPER Its easy scapegoat blame youre head Overwatch taking praise Blackwatch job hardest yourself hero Im hauling garbage SOLDIER 76 pegged whiny guy gonna do Gabe Cry cry cry SOLDIER 76  REAPER old new dont em Kids days easy hard want theyre gonna Justice vengeance Justice vengeance epic standoff In epic standoff old news dont grandpa REAPER Switzerland survived blast minor scratch SOLDIER 76 scars deeper that Reaper reason leader weaker REAPER Ill feast soul wholesome snack moral code hold SOLDIER 76 Im Overwatch dont roll show dont know Jack REAPER Death walks couple shotguns Youd better run blossoms SOLDIER 76 Spraying praying aint aiming Tactical Visor activating dont Mercy better nurse know youre black magic Im curse REAPER Youre washedup hasbeen better practice Lookin burnout letterman jacket SOLDIER 76  REAPER old new dont em fightin Crisis lotta war stories kids Rainin shells pulse grenades better shelter Get shelter Hasnt ya respect elders SOLDIER 76 reap sow check ego mask on demon freakshow REAPER Youre walking clich Im sleek bandito Hasta la vista mi amigo SOLDIER 76 Im army Punk lawn REAPER Im graveyard shift Ill finish job SOLDIER 76 Sorry doesnt count finish badly Ill line Whos daddy Oh awkward ANA Oh please Ive laughed harder believe Pharah daughter REAPER youre telling now SOLDIER 76 cant us ANA wouldnt SOLDIER 76 on ANA Between petty insults rhymes boring cant believe Im snoring gall yourself grown men Ha remember mother knows best SOLDIER 76 REAPER  ANA old new dont em Kids days easy hard want theyre gonna Justice vengeance Justice vengeance epic standoff In epic standoff old news ANA dont grandma SOLDIER 76 eye eye REAPER cant bargain death ANA Its battle SOLDIER 76 groans started REAPER Ugh shut ANA Shh1Embed,0,1,1
697,2Xzh9zjiKhM9YT4AcJxLkQ,Mindy Smith,Country Holiday,I'll Be Home for Christmas,0,216093,False,0.57,0.427,6,-5.873,1,0.0296,0.368,1.73e-05,0.156,0.186,98.995,4,acoustic,3 ContributorsIll Home Christmas LyricsIm dreaming tonight place love than know Its long road promise Ill home Christmas count Please snow mistletoe presents tree Christmas Eve lovelight gleams Ill home Christmas dreams Christmas Eve lovelight gleams Ill home Christmas dreamsYou likeEmbed,0,1,1
280,4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,False,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4,acoustic,4 ContributorsNever LyricsI wanna world wanna sail ocean wanna know feels wanna feel waves Crushin heartache wanna key sky wanna wake soul Climb highest mountain wanna write name clouds Oh oooooooh wanna love Lose myself passion wanna love heart wanna end world thats rounded wanna know feels Oh oooooooh wanna ease mind doubt haunts wanna run light likeI wanna stars Shinin heaven wanna know feels wanna know feels again1Embed,0,1,1
986,4xN6o0Y195FTgzQvmnuMNw,Gail Blanco,In Love With Bacharach,Make It Easy On Yourself,25,226320,False,0.391,0.322,2,-10.845,1,0.0322,0.88,0.0,0.118,0.278,180.048,4,acoustic,21 ContributorsDont Em LyricsREAPER Alright Morrison Its settle differences rap battle SOLDIER 76 hiphop garbage Gimme rocks yeah work REAPER Hey Jack hard feelings slaughter track SOLDIER 76 Ha comedian started apologize Im hero anymore Im gonna nice Im soldier world shoulders Youre ghost cant hold composure Im older Im getting better age eulogy youre getting sent grave Old dog new tricks bites bad bark cant help kicking ass old habits die hard REAPER Ive grave Ive Ill funeral Ill good black Ill undertaking youre Overwatching Trust me Im dead man walking annoyed played boyscout destroyed hows unemployment now commander ass kiss Speaking which 76 sights likeSOLDIER 76 Im pointing fingers wont betrayed weve weak link name Gabriel Reyes REAPER Its easy scapegoat blame youre head Overwatch taking praise Blackwatch job hardest yourself hero Im hauling garbage SOLDIER 76 pegged whiny guy gonna do Gabe Cry cry cry SOLDIER 76  REAPER old new dont em Kids days easy hard want theyre gonna Justice vengeance Justice vengeance epic standoff In epic standoff old news dont grandpa REAPER Switzerland survived blast minor scratch SOLDIER 76 scars deeper that Reaper reason leader weaker REAPER Ill feast soul wholesome snack moral code hold SOLDIER 76 Im Overwatch dont roll show dont know Jack REAPER Death walks couple shotguns Youd better run blossoms SOLDIER 76 Spraying praying aint aiming Tactical Visor activating dont Mercy better nurse know youre black magic Im curse REAPER Youre washedup hasbeen better practice Lookin burnout letterman jacket SOLDIER 76  REAPER old new dont em fightin Crisis lotta war stories kids Rainin shells pulse grenades better shelter Get shelter Hasnt ya respect elders SOLDIER 76 reap sow check ego mask on demon freakshow REAPER Youre walking clich Im sleek bandito Hasta la vista mi amigo SOLDIER 76 Im army Punk lawn REAPER Im graveyard shift Ill finish job SOLDIER 76 Sorry doesnt count finish badly Ill line Whos daddy Oh awkward ANA Oh please Ive laughed harder believe Pharah daughter REAPER youre telling now SOLDIER 76 cant us ANA wouldnt SOLDIER 76 on ANA Between petty insults rhymes boring cant believe Im snoring gall yourself grown men Ha remember mother knows best SOLDIER 76 REAPER  ANA old new dont em Kids days easy hard want theyre gonna Justice vengeance Justice vengeance epic standoff In epic standoff old news ANA dont grandma SOLDIER 76 eye eye REAPER cant bargain death ANA Its battle SOLDIER 76 groans started REAPER Ugh shut ANA Shh1Embed,0,1,1
319,3JKLrIrHpbHtDU1oeYtbYD,Boyce Avenue,"Cover Sessions, Vol. 5",Chasing Cars,52,246979,False,0.659,0.331,10,-8.987,1,0.0321,0.809,0.0,0.0996,0.0877,105.01,4,acoustic,1 ContributorChasing Cars LyricsWell own dont lay here lay lie forget world dont know feel words Theyre lay here lay lie forget world Lets waste chasing cars head lay here lay lie forget world Forget were old garden thats burstin life lay here lay lie forget worldSee Boyce Avenue LiveGet tickets low 62You likeEmbed,0,1,1
59,2gRKq9rIC5i1zuxp06zJWH,Chord Overstreet,What's Left of You,What's Left of You,57,178600,True,0.731,0.507,0,-6.477,1,0.046,0.572,0.0,0.0912,0.265,117.969,4,acoustic,3 ContributorsWhats LyricsVerse 1 say push away Fuck head up beg stay better without ya Im better without ya Lie youre done youre gonna run dont love Im calling bluff waters rough wont leave youre sinking Chorus youre mess mess Think youre hardheaded youre hard puzzled hearts missin Thats good me Ill love whats Verse 2 Oceans away emotionally Runnin place lyin awake past gonna cut Yeah bleeding Chorus youre mess mess Think youre hardheaded youre hard puzzled hearts missin Thats good me Ill love whats youre mess mess Think youre hardheaded youre hard puzzled hearts missin Thats good me Ill love whats likePostChorus love whats love whats love whats love whats Bridge better without ya Im better without ya No Im better without ya Chorus youre mess mess Think youre hardheaded youre hard puzzled hearts missin Thats good me Ill love whats PostChorus love whats love whats love whats love whats youEmbed,0,1,2
767,7aZBQsoO9BqmgB9WRLFeqv,Neulore,Animal Evolve,Don't Shy From The Light,40,269826,False,0.285,0.305,7,-10.523,1,0.0285,0.26,0.0192,0.195,0.0419,133.513,4,acoustic,3 ContributorsDont shy light LyricsCourse Ill wait hiding course Ill wait Course Ill wait hiding course Ill wait deciding dont shy light Itll harm dont shy light Itll harm Oooooohh Oooooohh course stay denying course stay wondered dont shy light Itll harm dont shy light Itll harm dont shy light Itll harm dont shy light Itll harm youYou likeEmbed,0,1,0
55,6xJOhSm4SvZwzy3uhWz26O,Andrew Belle,Black Bear,The Enemy,62,286865,False,0.536,0.89,1,-5.222,1,0.0375,0.078,0.0202,0.131,0.273,121.974,4,acoustic,10 ContributorsThe Enemy LyricsVerse 1 heart gets lost message head clouds dont so Im fashionably numb helps forget Verse 2 mire torn from remember fire Im ember Id hold banner its upside question Im tonguetied Chorus Dont follow me Hold enemy Dont follow me Hold enemy Verse 3 ride champagne flight San Fran Bay watched its misunderstood heart warm brothers gallow likeChorus Dont follow me Hold enemy Dont follow me Hold enemy Bridge hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold Chorus Dont follow me Hold enemy Dont follow me Hold enemy Outro hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold hold down hold down hold you6Embed,0,2,1
652,2R1ACTXu88oxUcplmde6kT,Aron Wright,Look After You,Look After You,47,191765,False,0.396,0.293,1,-10.739,0,0.0367,0.732,0.116,0.102,0.199,145.556,3,acoustic,3 ContributorsLook LyricsWhen think youre alone Ill wrap Ill home matter youre going knocked youve Ill dust dont know youre gonna lose heart Follow light afar dont know youre going Someday Ill meYou likeEmbed,0,0,1
652,2R1ACTXu88oxUcplmde6kT,Aron Wright,Look After You,Look After You,47,191765,False,0.396,0.293,1,-10.739,0,0.0367,0.732,0.116,0.102,0.199,145.556,3,acoustic,3 ContributorsLook LyricsWhen think youre alone Ill wrap Ill home matter youre going knocked youve Ill dust dont know youre gonna lose heart Follow light afar dont know youre going Someday Ill meYou likeEmbed,0,0,1
215,5MrgVJzR1du1gz8XWe4m28,Landon Pigg,Coffee Shop,Falling in Love at a Coffee Shop,55,270840,False,0.332,0.298,4,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,4,acoustic,8 ContributorsFalling Love Coffee Shop LyricsVerse 1 think possibly Im falling Yes theres chance Ive fallen hard Ive seen paths eyes wander down think possibly Im falling PreChorus understands shadowy corners Chorus knew old coffee shop love knew knew old coffee shop love knew Verse 2 think possibly Im falling Yes theres chance Ive fallen hard Ive seen waters eyes shine Im shining Because Ive fallen hard PreChorus didnt know you Id know couldnt you Id alone likeChorus knew old coffee shop love knew knew old coffee shop love knew while Outro You3Embed,0,0,1
977,6c6xJgk6Z7WElX8tRUdjZk,Correatown,Spark. Burn. Fade.,All The World (I Tell Myself),38,273026,False,0.488,0.294,6,-14.717,0,0.0261,0.917,0.841,0.0876,0.26,76.647,3,acoustic,3 ContributorsAll World I Myself LyricsVerse 1 Ive changed Im finally understand Ive its obvious Oh myself Chorus Im ready Im ready Im ready believe Verse 2 So Im strong Im weak Ill never bend Im fire Im cold cold Oh myself Chorus Im ready Im ready Im ready believe likeVerse 3 world watch choices world watch tiny mistake world watch world wait Bridge So Im wrong Im cruel fight fought wrong things Im ready Im ready Im ready believe Im ready Im ready Im ready believe Outro world world watch world wait world watch world wait Cause feel world world watch world watch world wait1Embed,0,0,1
88,2nef44o0sjJDKB1ta4S0ub,KT Tunstall,Lonely Christmas 2022,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic,1 ContributorLonely christmas LyricsItll lonely Christmas Without hold Itll lonely Christmas Lonely cold Itll cold cold Without hold Christmas imagine house thats home imagine Christmas alone Thats Ill tears melt snow Without you place Itll lonely Christmas Without hold Itll lonely Christmas Lonely cold Itll cold cold Without hold Christmas KT Tunstall LiveGet tickets low 60You likeItll lonely Christmas Without hold Itll lonely Christmas Lonely cold Itll cold cold Without holdEmbed,0,0,1
